Distance;height_df;speed_df;curve_df;elevation_df;stops_df
8063;62,91531915;60;;-20;
8064;62,90042553;60;;-20;
8065;62,88553191;60;;-20;
8066;62,8706383;60;536,7437819;-20;
8067;62,72170213;60;;-20;
8068;62,70680851;60;;-20;
8069;62,69191489;60;589,1800752;-20;
8070;62,66212766;60;;-20;
8071;62,64723404;60;;-20;
8072;62,63234043;60;;-20;
8073;62,61744681;60;;-20;
8074;62,60255319;60;;-20;
8075;62,58765957;60;;-20;
8076;62,57276596;60;;-20;
8077;62,55787234;60;;-20;
8078;62,54297872;60;;-20;
8079;62,52808511;60;;-20;
8080;62,51319149;60;;-20;
8081;62,49829787;60;;-20;
8082;62,48340426;60;-1,927105153;-20;
8083;62,46851064;60;;-20;
8084;62,45361702;60;;-20;
8085;62,4387234;60;;-20;
8086;62,42382979;60;;-20;
8087;62,40893617;60;;-20;
8088;62,39404255;60;;-20;
8089;62,37914894;60;;-20;
8090;62,36425532;60;;-20;
8091;62,3493617;60;;-20;
8092;62,33446809;60;;-20;
8093;62,31957447;60;;-20;
8094;62,30468085;60;;-20;
8095;62,28978723;60;;-20;
8096;62,27489362;60;-1,927105153;-20;
8097;62,26;60;;-20;
8098;62,23944444;60;;-20;
8099;62,21888889;60;;-20;
8100;62,19833333;60;;-20;
8101;62,17777778;60;;-20;
8102;62,15722222;60;;-20;
8103;62,13666667;60;;-20;
8104;62,11611111;60;;-20;
8105;62,09555556;60;;-20;
8106;62,075;60;;-20;
8107;62,05444444;60;;-20;
8108;62,03388889;60;;-20;
8109;62,01333333;60;;-20;
8110;61,99277778;60;;-20;
8111;61,97222222;60;;-20;
8112;61,95166667;60;;-20;KLWI
8113;61,93111111;60;;-20;
8114;61,91055556;60;;-20;
8115;61,89;60;;-20;
8116;61,86944444;60;;-20;
8117;61,84888889;60;;-20;
8118;61,82833333;60;;-20;
8119;61,80777778;60;;-20;
8120;61,78722222;60;;-20;
8121;61,76666667;60;;-20;
8122;61,74611111;60;;-20;
8123;61,72555556;60;-1,927105153;-20;
8124;61,705;60;;-20;
8125;61,68444444;60;;-20;
8126;61,66388889;60;;-20;
8127;61,64333333;60;;-20;
8128;61,62277778;60;;-20;
8129;61,60222222;60;;-20;
8130;61,58166667;60;;-20;
8131;61,56111111;60;;-20;
8132;61,54055556;60;;-20;
8133;61,52;60;;-20;
8134;61,49810811;60;;-20,04166667;
8135;61,47621622;60;;-20,08333333;
8136;61,45432432;60;;-20,125;
8137;61,43243243;60;;-20,16666667;
8138;61,41054054;60;;-20,20833333;
8139;61,38864865;60;;-20,25;
8140;61,36675676;60;;-20,29166667;
8141;61,34486486;60;;-20,33333333;
8142;61,32297297;60;;-20,375;
8143;61,30108108;60;-1,927105153;-20,41666667;
8144;61,27918919;60;;-20,45833333;
8145;61,2572973;60;;-20,5;
8146;61,23540541;60;;-20,54166667;
8147;61,21351351;60;;-20,58333333;
8148;61,19162162;60;;-20,625;
8149;61,16972973;60;;-20,66666667;
8150;61,14783784;60;;-20,70833333;
8151;61,12594595;60;;-20,75;
8152;61,10405405;60;;-20,79166667;
8153;61,08216216;60;;-20,83333333;
8154;61,06027027;60;;-20,875;
8155;61,03837838;60;;-20,91666667;
8156;61,01648649;60;-1,927105153;-20,95833333;
8157;60,99459459;60;;-21;
8158;60,9727027;60;;-21,33333333;
8159;60,95081081;60;;-21,66666667;
8160;60,92891892;60;;-22;
8161;60,90702703;60;;-22,33333333;
8162;60,88513514;60;;-22,66666667;
8163;60,86324324;60;;-23;
8164;60,84135135;60;;-23;
8165;60,81945946;60;;-23;
8166;60,79756757;60;;-23;
8167;60,77567568;60;;-23;
8168;60,75378378;60;;-23;
8169;60,73189189;60;;-23;
8170;60,71;60;;-23;
8171;60,68777778;60;;-23;
8172;60,66555556;60;;-23;
8173;60,64333333;60;;-23;
8174;60,62111111;60;;-23;
8175;60,59888889;60;;-23;
8176;60,57666667;60;;-23;
8177;60,55444444;60;;-23;
8178;60,53222222;60;;-23;
8179;60,51;60;;-23;
8180;60,48777778;60;;-23;
8181;60,46555556;60;;-23;
8182;60,44333333;60;;-23;
8183;60,42111111;60;;-23;
8184;60,39888889;60;;-23;
8185;60,37666667;60;;-23;
8186;60,35444444;60;;-23;
8187;60,33222222;60;;-23;
8188;60,31;60;;-23;
8189;60,28777778;60;;-23;
8190;60,26555556;60;-1,927105153;-23;
8191;60,24333333;60;;-23;
8192;60,22111111;60;;-23;
8193;60,19888889;60;;-23;
8194;60,17666667;60;;-23;
8195;60,15444444;60;;-23;
8196;60,13222222;60;;-23;
8197;60,11;60;;-23;
8198;60,08777778;60;;-23;
8199;60,06555556;60;;-23;
8200;60,04333333;60;;-23;
8201;60,02111111;60;;-23;
8202;59,99888889;60;;-23;
8203;59,97666667;60;;-23;
8204;59,95444444;60;;-23;
8205;59,93222222;60;;-23;
8206;59,91;60;;-23;
8207;59,88666667;60;;-23;
8208;59,86333333;60;;-23;
8209;59,84;60;;-23;
8210;59,81666667;60;-1,927105153;-23;
8211;59,79333333;60;;-23;
8212;59,77;60;;-23;
8213;59,74666667;60;;-23;
8214;59,72333333;60;;-23;
8215;59,7;60;;-23;
8216;59,67666667;60;;-23;
8217;59,65333333;60;;-23;
8218;59,63;60;;-23;
8219;59,60666667;60;;-23;
8220;59,58333333;60;;-23;
8221;59,56;60;;-23;
8222;59,53666667;60;;-23;
8223;59,51333333;60;-1,927105153;-23;
8224;59,49;60;;-23;
8225;59,46666667;60;;-23;
8226;59,44333333;60;;-23;
8227;59,42;60;;-23;
8228;59,39666667;60;;-23;
8229;59,37333333;60;;-23;
8230;59,35;60;;-23;
8231;59,32666667;60;;-23;
8232;59,30333333;60;;-23;
8233;59,28;60;;-23;
8234;59,25666667;60;;-23;
8235;59,23333333;60;;-23;
8236;59,21;60;;-23;
8237;59,18666667;60;;-23;
8238;59,16333333;60;;-23;
8239;59,14;60;;-23;
8240;59,11666667;60;;-23;
8241;59,09333333;60;;-23;
8242;59,07;60;;-23;
8243;59,0472973;60;;-23;
8244;59,02459459;60;;-23;
8245;59,00189189;60;;-23;
8246;58,97918919;60;;-23;
8247;58,95648649;60;;-23;
8248;58,93378378;60;;-23;
8249;58,91108108;60;;-23;
8250;58,88837838;60;-1,927105153;-23;
8251;58,86567568;60;;-23;
8252;58,84297297;60;;-23;
8253;58,82027027;60;;-23;
8254;58,79756757;60;;-23;
8255;58,77486486;60;;-23;
8256;58,75216216;60;;-23;
8257;58,72945946;60;;-23;
8258;58,70675676;60;;-23;
8259;58,68405405;60;;-23;
8260;58,66135135;60;;-23;
8261;58,63864865;60;;-23;
8262;58,61594595;60;;-23;
8263;58,59324324;60;;-23;
8264;58,57054054;60;;-23;
8265;58,54783784;60;;-23;
8266;58,52513514;60;;-23;
8267;58,50243243;60;;-23;
8268;58,47972973;60;;-23;
8269;58,45702703;60;;-23;
8270;58,43432432;60;;-23;
8271;58,41162162;60;-1,927105153;-23;
8272;58,38891892;60;;-23;
8273;58,36621622;60;;-23;
8274;58,34351351;60;;-23;
8275;58,32081081;60;;-23;
8276;58,29810811;60;;-23;
8277;58,27540541;60;;-23;
8278;58,2527027;60;;-23;
8279;58,23;60;;-23;
8280;58,20694444;60;;-23;
8281;58,18388889;60;;-23;
8282;58,16083333;60;;-23;
8283;58,13777778;60;;-23;
8284;58,11472222;60;-1,927105153;-23;
8285;58,09166667;60;;-23;
8286;58,06861111;60;;-23;
8287;58,04555556;60;;-23;
8288;58,0225;60;;-23;
8289;57,99944444;60;;-23;
8290;57,97638889;60;;-23;
8291;57,95333333;60;;-23;
8292;57,93027778;60;;-23;
8293;57,90722222;60;;-23;
8294;57,88416667;60;;-23;
8295;57,86111111;60;;-23;
8296;57,83805556;60;;-23;
8297;57,815;60;;-23;
8298;57,79194444;60;;-23;
8299;57,76888889;60;;-23;
8300;57,74583333;60;;-23;
8301;57,72277778;60;;-23;
8302;57,69972222;60;;-23;
8303;57,67666667;60;;-23;
8304;57,65361111;60;;-23;
8305;57,63055556;60;;-23;
8306;57,6075;60;;-23;
8307;57,58444444;60;;-23;
8308;57,56138889;60;;-23;
8309;57,53833333;60;;-23;
8310;57,51527778;60;;-23;
8311;57,49222222;60;;-23;
8312;57,46916667;60;;-23;
8313;57,44611111;60;;-23;
8314;57,42305556;60;;-23;
8315;57,4;60;;-23;
8316;57,38727273;60;;-23;
8317;57,37454545;60;;-23;
8318;57,36181818;60;;-23;
8319;57,34909091;60;4,263836522;-23;
8320;57,33636364;60;;-23;
8321;57,32363636;60;;-23;
8322;57,31090909;60;;-23;
8323;57,29818182;60;;-23;
8324;57,28545455;60;;-23;
8325;57,27272727;60;;-23;
8326;57,26;60;;-23;
8327;57,24727273;60;;-23;
8328;57,23454545;60;;-23;
8329;57,22181818;60;;-23;
8330;57,20909091;60;;-23;
8331;57,19636364;60;1490,890028;-23;
8332;56,81454545;60;;-23;
8333;56,80181818;60;;-23;
8334;56,78909091;60;3,531031181;-23;
8335;56,77636364;60;;-23;
8336;56,76363636;60;;-23;
8337;56,75090909;60;;-23;
8338;56,73818182;60;;-23;
8339;56,72545455;60;;-23;
8340;56,71272727;60;;-23;
8341;56,7;60;;-23;
8342;56,68727273;60;;-23;
8343;56,67454545;60;;-23;
8344;56,66181818;60;;-23;
8345;56,64909091;60;;-23;
8346;56,63636364;60;;-23;
8347;56,62363636;60;;-23;
8348;56,61090909;60;;-23;
8349;56,59818182;60;;-23;
8350;56,58545455;60;;-23;
8351;56,57272727;60;1494,629862;-23;
8352;56,56;60;;-23;
8353;56,54825397;60;;-23;
8354;56,53650794;60;;-23;
8355;56,5247619;60;;-23;
8356;56,51301587;60;;-23;
8357;56,50126984;60;;-23;
8358;56,48952381;60;;-23;
8359;56,47777778;60;;-23;
8360;56,46603175;60;;-23;
8361;56,45428571;60;;-23;
8362;56,44253968;60;;-23;
8363;56,43079365;60;149,6625239;-23;
8364;56,40730159;60;;-23;
8365;56,39555556;60;1436,218819;-22,7755102;
8366;56,0784127;60;;-16,71428571;
8367;56,06666667;60;;-16,48979592;
8368;56,05492063;60;1486,459504;-16,26530612;
8369;56,0431746;60;;-16,04081633;
8370;56,03142857;60;;-15,81632653;
8371;56,01968254;60;;-15,59183673;
8372;56,00793651;60;;-15,36734694;
8373;55,99619048;60;;-15,14285714;
8374;55,98444444;60;;-14,91836735;
8375;55,97269841;60;;-14,69387755;
8376;55,96095238;60;;-14,46938776;
8377;55,94920635;60;;-14,24489796;
8378;55,93746032;60;;-14,02040816;
8379;55,92571429;60;;-13,79591837;
8380;55,91396825;60;;-13,57142857;
8381;55,90222222;60;;-13,34693878;
8382;55,89047619;60;;-13,12244898;
8383;55,87873016;60;;-12,89795918;
8384;55,86698413;60;;-12,67346939;
8385;55,8552381;60;-1,927105153;-12,44897959;
8386;55,84349206;60;;-12,2244898;
8387;55,83174603;60;;-12;
8388;55,82;60;;-12;
8389;55,81297297;60;;-9;
8390;55,80594595;60;;-8,636363636;
8391;55,79891892;60;;-8,272727273;
8392;55,79189189;60;;-7,909090909;
8393;55,78486486;60;;-7,545454545;
8394;55,77783784;60;;-7,181818182;
8395;55,77081081;60;;-6,818181818;
8396;55,76378378;60;;-6,454545455;
8397;55,75675676;60;;-6,090909091;
8398;55,74972973;60;;-5,727272727;
8399;55,7427027;60;;-5,363636364;
8400;55,73567568;60;;-5;
8401;55,72864865;60;;-5;
8402;55,72162162;60;-2,98840944;-5;
8403;55,71459459;60;;-5;
8404;55,70756757;60;;-5;
8405;55,70054054;60;;-5;
8406;55,69351351;60;;-5;
8407;55,68648649;60;;-5;
8408;55,67945946;60;;-5;
8409;55,67243243;60;;-5;
8410;55,66540541;60;;-5;
8411;55,65837838;60;;-5;
8412;55,65135135;60;;-5;
8413;55,64432432;60;;-5;
8414;55,6372973;60;;-5;
8415;55,63027027;60;;-5;
8416;55,62324324;60;;-5;
8417;55,61621622;60;;-5;
8418;55,60918919;60;;-5;
8419;55,60216216;60;;-5;
8420;55,59513514;60;;-5;
8421;55,58810811;60;;-5;
8422;55,58108108;60;;-5;
8423;55,57405405;60;;-5;
8424;55,56702703;60;;-5;
8425;55,56;60;;-5;
8426;55,55638889;60;;-5;
8427;55,55277778;60;;-5;
8428;55,54916667;60;;-5;
8429;55,54555556;60;;-5;
8430;55,54194444;60;;-5;
8431;55,53833333;60;;-5;
8432;55,53472222;60;-1,927105153;-5;
8433;55,53111111;60;;-5;
8434;55,5275;60;;-5;
8435;55,52388889;60;;-5;
8436;55,52027778;60;;-5;
8437;55,51666667;60;;-5;
8438;55,51305556;60;;-4,972222222;
8439;55,50944444;60;;-4,944444444;
8440;55,50583333;60;;-4,916666667;
8441;55,50222222;60;;-4,888888889;
8442;55,49861111;60;;-4,861111111;
8443;55,495;60;;-4,833333333;
8444;55,49138889;60;;-4,805555556;
8445;55,48777778;60;;-4,777777778;
8446;55,48416667;60;;-4,75;
8447;55,48055556;60;;-4,722222222;
8448;55,47694444;60;;-4,694444444;
8449;55,47333333;60;;-4,666666667;
8450;55,46972222;60;;-4,638888889;
8451;55,46611111;60;;-4,611111111;
8452;55,4625;60;-1,927105153;-4,583333333;
8453;55,45888889;60;;-4,555555556;
8454;55,45527778;60;;-4,527777778;
8455;55,45166667;60;;-4,5;
8456;55,44805556;60;;-4,472222222;
8457;55,44444444;60;;-4,444444444;
8458;55,44083333;60;;-4,416666667;
8459;55,43722222;60;;-4,388888889;
8460;55,43361111;60;;-4,361111111;
8461;55,43;60;;-4,333333333;
8462;55,42527778;60;;-4,305555556;
8463;55,42055556;60;;-4,277777778;
8464;55,41583333;60;;-4,25;
8465;55,41111111;60;-1,927105153;-4,222222222;
8466;55,40638889;60;;-4,194444444;
8467;55,40166667;60;;-4,166666667;
8468;55,39694444;60;;-4,138888889;
8469;55,39222222;60;;-4,111111111;
8470;55,3875;60;;-4,083333333;
8471;55,38277778;60;;-4,055555556;
8472;55,37805556;60;;-4,027777778;
8473;55,37333333;60;;-4;
8474;55,36861111;60;;-4,027027027;
8475;55,36388889;60;;-4,054054054;
8476;55,35916667;60;;-4,081081081;
8477;55,35444444;60;;-4,108108108;
8478;55,34972222;60;;-4,135135135;
8479;55,345;60;;-4,162162162;
8480;55,34027778;60;;-4,189189189;
8481;55,33555556;60;;-4,216216216;
8482;55,33083333;60;;-4,243243243;
8483;55,32611111;60;;-4,27027027;
8484;55,32138889;60;;-4,297297297;
8485;55,31666667;60;;-4,324324324;
8486;55,31194444;60;;-4,351351351;
8487;55,30722222;60;;-4,378378378;
8488;55,3025;60;;-4,405405405;
8489;55,29777778;60;;-4,432432432;
8490;55,29305556;60;;-4,459459459;
8491;55,28833333;60;;-4,486486486;
8492;55,28361111;60;-1,927105153;-4,513513514;
8493;55,27888889;60;;-4,540540541;
8494;55,27416667;60;;-4,567567568;
8495;55,26944444;60;;-4,594594595;
8496;55,26472222;60;;-4,621621622;
8497;55,26;60;;-4,648648649;
8498;55,25918919;60;;-4,675675676;
8499;55,25837838;60;;-4,702702703;
8500;55,25756757;60;;-4,72972973;
8501;55,25675676;60;;-4,756756757;
8502;55,25594595;60;;-4,783783784;
8503;55,25513514;60;;-4,810810811;
8504;55,25432432;60;;-4,837837838;
8505;55,25351351;60;;-4,864864865;
8506;55,2527027;60;;-4,891891892;
8507;55,25189189;60;;-4,918918919;
8508;55,25108108;60;;-4,945945946;
8509;55,25027027;60;;-4,972972973;
8510;55,24945946;60;;-5;
8511;55,24864865;60;;-4,8;
8512;55,24783784;60;-1,927105153;-4,6;
8513;55,24702703;60;;-4,4;
8514;55,24621622;60;;-4,2;
8515;55,24540541;60;;-4;
8516;55,24459459;60;;-3,8;
8517;55,24378378;60;;-3,6;
8518;55,24297297;60;;-3,4;
8519;55,24216216;60;;-3,2;
8520;55,24135135;60;;-3;
8521;55,24054054;60;;-2,8;
8522;55,23972973;60;;-2,6;
8523;55,23891892;60;;-2,4;
8524;55,23810811;60;;-2,2;
8525;55,2372973;60;;-2;
8526;55,23648649;60;;-1,615384615;
8527;55,23567568;60;;-1,230769231;
8528;55,23486486;60;;-0,846153846;
8529;55,23405405;60;;-0,461538462;
8530;55,23324324;60;;-0,076923077;
8531;55,23243243;60;;0,307692308;
8532;55,23162162;60;;0,692307692;
8533;55,23081081;60;4,44072057;1,076923077;
8534;55,23;60;;1,461538462;
8535;55,23444444;60;;1,846153846;
8536;55,23888889;60;;2,230769231;
8537;55,24333333;60;;2,615384615;
8538;55,24777778;60;;3;
8539;55,25222222;60;;3,024390244;
8540;55,25666667;60;;3,048780488;
8541;55,26111111;60;;3,073170732;
8542;55,26555556;60;;3,097560976;
8543;55,27;60;;3,12195122;
8544;55,27444444;60;;3,146341463;
8545;55,27888889;60;;3,170731707;
8546;55,28333333;60;17,17637202;3,195121951;
8547;55,28777778;60;;3,219512195;
8548;55,29222222;60;;3,243902439;
8549;55,29666667;60;;3,268292683;
8550;55,30111111;60;;3,292682927;
8551;55,30555556;60;;3,317073171;
8552;55,31;60;;3,341463415;
8553;55,31444444;60;;3,365853659;
8554;55,31888889;60;;3,390243902;
8555;55,32333333;60;;3,414634146;
8556;55,32777778;60;;3,43902439;
8557;55,33222222;60;;3,463414634;
8558;55,33666667;30;;3,487804878;
8559;55,34111111;30;;3,512195122;
8560;55,34555556;30;;3,536585366;
8561;55,35;30;;3,56097561;
8562;55,35444444;30;;3,585365854;
8563;55,35888889;30;;3,609756098;
8564;55,36333333;30;;3,634146341;
8565;55,36777778;30;;3,658536585;
8566;55,37222222;30;;3,682926829;
8567;55,37666667;30;;3,707317073;
8568;55,38111111;30;;3,731707317;
8569;55,38555556;30;;3,756097561;
8570;55,39;30;;3,780487805;
8571;55,39513514;30;;3,804878049;
8572;55,40027027;30;;3,829268293;
8573;55,40540541;30;;3,853658537;
8574;55,41054054;30;;3,87804878;
8575;55,41567568;30;;3,902439024;
8576;55,42081081;30;;3,926829268;
8577;55,42594595;30;;3,951219512;
8578;55,43108108;30;;3,975609756;
8579;55,43621622;30;;4;
8580;55,44135135;30;;4;
8581;55,44648649;30;;4;
8582;55,45162162;30;;4;
8583;55,45675676;30;;4;
8584;55,46189189;30;;4;
8585;55,46702703;30;;4;
8586;55,47216216;30;;4;
8587;55,4772973;30;;4;
8588;55,48243243;30;;4;
8589;55,48756757;30;;4;
8590;55,4927027;30;;4;
8591;55,49783784;30;;4;
8592;55,50297297;30;;4;
8593;55,50810811;30;;4;
8594;55,51324324;30;;4;
8595;55,51837838;30;;4;
8596;55,52351351;30;;4;
8597;55,52864865;30;;4;
8598;55,53378378;30;;4;
8599;55,53891892;30;;4;
8600;55,54405405;30;;4;
8601;55,54918919;30;;4;
8602;55,55432432;30;;4;
8603;55,55945946;30;;4;
8604;55,56459459;30;;4;
8605;55,56972973;30;;4;
8606;55,57486486;30;;4;
8607;55,58;30;;4;UNIW
8608;55,58333333;30;;4;
8609;55,58666667;30;;4;
8610;55,59;30;;4;
8611;55,59333333;30;;4;
8612;55,59666667;30;;4;
8613;55,6;30;6,327483747;4;
8614;55,60333333;30;;4;
8615;55,60666667;30;;4;
8616;55,61;60;;4;
8617;55,61333333;60;;4;
8618;55,61666667;60;;4;
8619;55,62;60;;4;
8620;55,62333333;60;;4;
8621;55,62666667;60;;4;
8622;55,63;30;;4;
8623;55,63333333;30;;4;
8624;55,63666667;30;;4;
8625;55,64;30;;4;
8626;55,64333333;30;;4;
8627;55,64666667;30;;4;
8628;55,65;30;;4;
8629;55,65333333;30;12,33367986;4;
8630;55,65666667;30;;4;
8631;55,66;30;;4;
8632;55,66333333;30;;4;
8633;55,66666667;30;;4;
8634;55,67;30;;4;
8635;55,67333333;30;;4;
8636;55,67666667;30;;4;
8637;55,68;30;;4;
8638;55,68333333;30;;4;
8639;55,68666667;30;;4;
8640;55,69;30;;4;
8641;55,69333333;30;;4;
8642;55,69666667;30;;4;
8643;55,7;30;;4;
8644;55,7027027;30;;4;
8645;55,70540541;30;;4;
8646;55,70810811;30;;4;
8647;55,71081081;30;;4;
8648;55,71351351;30;;4;
8649;55,71621622;30;;4;
8650;55,71891892;30;;4;
8651;55,72162162;30;;4;
8652;55,72432432;30;;4;
8653;55,72702703;30;;4;
8654;55,72972973;30;40,52506633;4;
8655;55,73243243;30;;4;
8656;55,73513514;30;;4;
8657;55,73783784;30;;4;
8658;55,74054054;30;;4;
8659;55,74324324;30;;4;
8660;55,74594595;30;;4;
8661;55,74864865;30;;4;
8662;55,75135135;30;;4;
8663;55,75405405;30;;4;
8664;55,75675676;30;;4;
8665;55,75945946;30;;4;
8666;55,76216216;30;;4;
8667;55,76486486;30;;4;
8668;55,76756757;30;;4;
8669;55,77027027;30;;4;
8670;55,77297297;30;;4;
8671;55,77567568;30;;4;
8672;55,77837838;30;;4;
8673;55,78108108;30;;4;
8674;55,78378378;30;40,52506633;4;
8675;55,78648649;30;;0;
8676;55,78918919;30;;-0,294117647;
8677;55,79189189;30;;-0,588235294;
8678;55,79459459;30;;-0,882352941;
8679;55,7972973;30;;-1,176470588;
8680;55,8;30;;-1,470588235;
8681;55,79555556;30;;-1,764705882;
8682;55,79111111;30;;-2,058823529;
8683;55,78666667;30;;-2,352941176;
8684;55,78222222;30;;-2,647058824;
8685;55,77777778;30;;-2,941176471;
8686;55,77333333;30;;-3,235294118;
8687;55,76888889;30;;-3,529411765;
8688;55,76444444;30;;-3,823529412;
8689;55,76;30;;-4,117647059;
8690;55,75555556;30;;-4,411764706;
8691;55,75111111;30;;-4,705882353;
8692;55,74666667;60;;-5;
8693;55,74222222;60;;-5;
8694;55,73777778;60;20,64329935;-5;
8695;55,73333333;60;;-5;
8696;55,72888889;60;;-5;
8697;55,72444444;60;;-5;
8698;55,72;60;;-5;
8699;55,71555556;60;;-5;
8700;55,71111111;60;;-5;
8701;55,70666667;60;;-5;
8702;55,70222222;60;;-5;
8703;55,69777778;60;;-5;
8704;55,69333333;60;;-5;
8705;55,68888889;60;;-5;
8706;55,68444444;60;;-5;
8707;55,68;60;;-5;
8708;55,67555556;60;;-5;
8709;55,67111111;60;;-5;
8710;55,66666667;60;;-5;
8711;55,66222222;60;;-5;
8712;55,65777778;60;;-5;
8713;55,65333333;60;;-5;
8714;55,64888889;60;-1,927105153;-5;
8715;55,64444444;60;;-5;
8716;55,64;60;;-5;
8717;55,63540541;60;;-5;
8718;55,63081081;60;;-5;
8719;55,62621622;60;;-5;
8720;55,62162162;60;;-5;
8721;55,61702703;60;;-5;
8722;55,61243243;60;;-5;
8723;55,60783784;60;;-5;
8724;55,60324324;60;;-5;
8725;55,59864865;60;;-5;
8726;55,59405405;60;;-5;
8727;55,58945946;60;;-5;
8728;55,58486486;60;;-5;
8729;55,58027027;60;;-5;
8730;55,57567568;60;;-5;
8731;55,57108108;60;;-5;
8732;55,56648649;60;;-5;
8733;55,56189189;60;;-5;
8734;55,5572973;60;-2,634641344;-5;
8735;55,5527027;60;;-5;
8736;55,54810811;60;;-5;
8737;55,54351351;60;;-5;
8738;55,53891892;60;;-5;
8739;55,53432432;60;;-5;
8740;55,52972973;60;;-5;
8741;55,52513514;60;;-5;
8742;55,52054054;60;;-5;
8743;55,51594595;60;;-5;
8744;55,51135135;60;;-5;
8745;55,50675676;60;;-5;
8746;55,50216216;60;;-5;
8747;55,49756757;60;;-5;
8748;55,49297297;60;;-5;
8749;55,48837838;60;;-5;
8750;55,48378378;60;;-5;
8751;55,47918919;60;;-5;
8752;55,47459459;60;;-5;
8753;55,47;60;;-5;
8754;55,46555556;60;;-5;
8755;55,46111111;60;;-5;
8756;55,45666667;60;;-5;
8757;55,45222222;60;;-5;
8758;55,44777778;60;;-5;
8759;55,44333333;60;;-5;
8760;55,43888889;60;;-5;
8761;55,43444444;60;;-5;
8762;55,43;60;;-5;
8763;55,42555556;60;;-5;
8764;55,42111111;60;;-5;
8765;55,41666667;60;;-5;
8766;55,41222222;60;;-5;
8767;55,40777778;60;;-5;
8768;55,40333333;60;-1,927105153;-5;
8769;55,39888889;60;;-5;
8770;55,39444444;60;;-5;
8771;55,39;60;;-5;
8772;55,38555556;60;;-5;
8773;55,38111111;60;;-5;
8774;55,37666667;60;;-5;
8775;55,37222222;60;;-5;
8776;55,36777778;60;;-5;
8777;55,36333333;60;;-5;
8778;55,35888889;60;;-5;
8779;55,35444444;60;;-5;
8780;55,35;60;;-5;
8781;55,34555556;60;;-5;
8782;55,34111111;60;;-5;
8783;55,33666667;60;;-5;
8784;55,33222222;60;;-5;
8785;55,32777778;60;;-5;
8786;55,32333333;60;;-5;
8787;55,31888889;60;;-5;
8788;55,31444444;60;-1,927105153;-5;
8789;55,31;60;;-5;
8790;55,30472222;60;;-5;
8791;55,29944444;60;;-5;
8792;55,29416667;60;;-5;
8793;55,28888889;60;;-5;
8794;55,28361111;60;;-5;
8795;55,27833333;60;;-5;
8796;55,27305556;60;;-5;
8797;55,26777778;60;;-5;
8798;55,2625;60;;-5;
8799;55,25722222;60;;-5;
8800;55,25194444;60;;-5;
8801;55,24666667;60;;-5;
8802;55,24138889;60;;-5;
8803;55,23611111;60;;-5;
8804;55,23083333;60;;-5;
8805;55,22555556;60;-1,927105153;-5;
8806;55,22027778;60;;-5;
8807;55,215;60;;-5;
8808;55,20972222;60;;-5;
8809;55,20444444;60;;-5;
8810;55,19916667;60;;-5;
8811;55,19388889;60;;-5;
8812;55,18861111;60;;-5;
8813;55,18333333;60;;-5;
8814;55,17805556;60;;-5;
8815;55,17277778;60;;-5;
8816;55,1675;60;;-5;
8817;55,16222222;60;;-5;
8818;55,15694444;60;;-5;
8819;55,15166667;60;;-5;
8820;55,14638889;60;;-5;
8821;55,14111111;60;;-5;
8822;55,13583333;60;;-5;
8823;55,13055556;60;;-5;
8824;55,12527778;60;;-5;
8825;55,12;60;;-5;
8826;55,11621622;60;;-5;
8827;55,11243243;60;;-5;
8828;55,10864865;60;-1,927105153;-5;
8829;55,10486486;60;;-5;
8830;55,10108108;60;;-5;
8831;55,0972973;60;;-5;
8832;55,09351351;60;;-5;
8833;55,08972973;60;;-5;
8834;55,08594595;60;;-5;
8835;55,08216216;60;;-5;
8836;55,07837838;60;;-5;
8837;55,07459459;60;;-5;
8838;55,07081081;60;;-5;
8839;55,06702703;60;;-5;
8840;55,06324324;60;;-5;
8841;55,05945946;60;;-5;
8842;55,05567568;60;;-5;
8843;55,05189189;60;;-5;
8844;55,04810811;60;;-5;
8845;55,04432432;60;;-5;
8846;55,04054054;60;;-5;
8847;55,03675676;60;;-5;
8848;55,03297297;60;;-5;
8849;55,02918919;60;-1,927105153;-5;
8850;55,02540541;60;;-5;
8851;55,02162162;60;;-5;
8852;55,01783784;60;;-5;
8853;55,01405405;60;;-5;
8854;55,01027027;60;;-5;
8855;55,00648649;60;;-5;
8856;55,0027027;60;;-5;
8857;54,99891892;60;;-5;
8858;54,99513514;60;;-5;
8859;54,99135135;60;;-5;
8860;54,98756757;60;;-5;
8861;54,98378378;60;;-5;
8862;54,98;60;;-5;
8863;54,97388889;60;;-5;
8864;54,96777778;60;;-5;
8865;54,96166667;60;-1,927105153;-5;
8866;54,95555556;60;;-5;
8867;54,94944444;60;;-5;
8868;54,94333333;60;;-5;
8869;54,93722222;60;;-5;
8870;54,93111111;60;;-5;
8871;54,925;60;;-5;
8872;54,91888889;60;;-5;
8873;54,91277778;60;;-5;
8874;54,90666667;60;;-5;
8875;54,90055556;60;;-5;
8876;54,89444444;60;;-5;
8877;54,88833333;60;;-5;
8878;54,88222222;60;;-5;
8879;54,87611111;60;;-5;
8880;54,87;60;;-5;
8881;54,86388889;60;;-5;
8882;54,85777778;60;;-5;
8883;54,85166667;60;;-5;
8884;54,84555556;60;;-5;
8885;54,83944444;60;;-5;
8886;54,83333333;60;;-5;
8887;54,82722222;60;;-5;
8888;54,82111111;60;;-5;
